eval,best_fitness,best_cov,best_time,best_size,is_feasible,best_selected_tests,best_included_elements
135,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
136,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
137,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
138,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
139,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
140,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
141,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
142,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
143,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
144,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
145,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
146,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
147,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
148,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
149,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
150,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
151,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
152,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
153,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
154,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
155,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
156,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
157,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
158,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
159,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
160,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
161,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
162,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
163,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
164,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
165,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
166,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
167,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
168,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
169,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
170,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
171,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
172,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
173,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
174,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
175,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
176,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
177,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
178,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
179,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
180,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
181,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
182,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
183,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
184,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
185,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
186,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
187,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
188,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
189,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
190,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
191,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
192,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
193,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
194,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
195,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
196,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
197,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
198,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
199,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
200,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
201,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
202,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
203,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
204,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
205,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
206,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
207,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
208,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
209,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
210,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
211,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
212,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
213,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
214,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
215,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
216,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
217,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
218,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
219,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
220,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
221,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
222,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
223,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
224,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
225,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
226,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
227,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
228,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
229,0.927705,20,15.4000,7,1,"t4 t5 t11 t12 t14 t23 t27","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
230,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
231,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
232,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
233,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
234,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
235,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
236,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
237,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
238,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
239,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
240,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
241,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
242,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
243,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
244,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
245,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
246,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
247,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
248,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
249,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
250,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
251,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
252,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
253,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
254,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
255,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
256,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
257,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
258,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
259,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
260,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
261,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
262,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
263,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
264,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
265,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
266,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
267,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
268,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
269,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
270,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
271,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
272,0.933853,20,14.0000,7,1,"t3 t4 t5 t11 t12 t14 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
